CN3	AS2	NEC2	BRC	UPRC1	NEC3	NEC1	IN	GPC	NEC4	AS3	OPC/OL	Inter	Neuron	AS1	CBC	CN1	CN2	PGC2	CN5	ME	CN4	PGC1	UPRC2
CASC5	0.0119183525638985	0.022002114827024	0.436126174033704	0.0183798453536989	0.0106785825857101	0.268060061777082	0.529001539668527	0.0218899275732555	0.0192531791446826	0.18345386113136	0.0212133329512808	0.0525786584220921	0.0388607430195886	0.00683548068478754	0.0167902807990971	0.0359321306399922	0.00955026996962074	0.00360112052053615	0.0617117169329028	0.0245295275326827	-0.00826346060012378	0.0205704169996949	0.0354001212352128	0.0273744639333734
PLP1	0.164229208803123	0.836953976681449	0.56322062907873	0.299151794907876	0.121081185263291	0.566656884839484	0.438717236389462	0.223376636465481	0.597839465535646	0.750710791844343	1.11590328362121	0.691841546223615	0.44293725469694	0.412452066963259	1.22629812765792	0.126512288672236	0.231092242105983	0.149312368676676	0.498220755192255	0.225046605647893	0.243171828257456	0.182719190388885	0.352389354632473	0.250367975342196
FBLN1	0.344672149434109	0.339720001603234	0.787857652147691	0.497527370483736	0.197587216573799	0.571508582688649	0.798552033971358	0.365001710232356	0.211003418848004	0.585810908128595	0.35389704489954	0.49771655621355	0.390675697234629	0.618263861312495	0.258079048781624	1.09825781752048	0.341343079726358	0.273135845033169	0.605154610628919	0.201602277394126	0.329546361467986	0.310611261024519	0.932714603564889	0.532105786289687
EMP1	0.0149996729052883	0.179979831842669	0.0928637691028295	0.0674893429218045	0.0149452331540499	0.0838482700722072	0.0739853408746113	0.0111994184850695	0.0978772770929632	0.100450929487275	0.058873688165525	0.0306845236935284	0.13910720252407	0.0133670007537946	0.0543104253759699	0.0426951749765015	0.00741678581001698	0.00831039301103379	0.447751221719002	0.0145487150477695	0.195708652830877	0.0149343526630954	0.529580654921103	-0.00280559254741267
TCTEX1D4	0.00105560005955778	0.0155866750765286	0.00226007510660032	0.0706374193699843	0.00371658173238794	0.00970054466977005	0.0012269141032516	0.00200712220102569	0.00769721477144443	0.00826193003038314	0.007512647711306	0.00405088233681143	0.00579286874586983	0.0021072575777398	0.00444671555732229	0.289933174729993	0.000631470656950254	0.00041940367070954	0.00867625734496485	0.00418290584805957	0.00499453033870802	0.00300789347881033	0.0122644813327658	0.0336937108741325
PTX3	0.171780481783104	0.180189978365674	0.307921434073633	0.0775069805383596	0.0724546382877408	0.141540427836723	0.203887687735089	0.116438994879539	0.153040550180441	0.220070372829164	0.145410553663061	0.0785608921067903	0.130859212016323	0.11323407385981	0.193377837871533	0.0427489962723196	0.0814292614226276	0.0932886119759585	0.15201768195117	0.110638362262089	0.0777064125438927	0.137769593726547	0.344021877979541	0.0569020617422668
RESP18	0.00765538819304157	0.000408781423342992	0.00066583825234869	0.000313347505865737	0.0223531678536125	0.00172962696796233	0.000604587945560743	0.00282669428510486	0.00165749129094011	0.00050960837554645	0.00137814227317011	-0.000712172222624252	0.0027325136251261	0.00399962529714026	0.000462403369050565	0.00276765840811796	0.0134003904851511	0.0137560608588275	-0.0028665624639919	0.0168775145216972	0.010667668168975	0.0216155029303629	0.00139577623734906	0.000957025869827967
G0S2	0.0352243815908366	0.0460912118760574	0.0874440674161465	0.0640175960274744	0.101060393108409	0.074996293164765	0.0884903612121659	0.0399386710553054	0.100219839653121	0.0710882796379131	0.0794525947575547	0.0610998899685777	0.0807620840848763	0.0164863971830886	0.0360099008051879	0.103716936010327	0.0221546089309492	0.0357515438428018	0.222659917983236	0.05086274651855	0.107434721309561	0.0391589638940928	0.28631846581712	0.478648936294476
KIF11	0.0288037215599704	0.0459466866175349	0.433268038335281	0.0230726782513261	0.0163488627953579	0.278213986919495	0.763686147391863	0.0228112620441812	0.0212803530997248	0.194363726555598	0.0309537076483337	0.0315021190158496	0.0455596660796752	0.00521673088554562	0.0271552248036184	0.0486557913402596	0.0133333909897691	0.0158763293461494	0.0669632368514451	0.0270703709674594	0.0336969743329846	0.0185723516246891	0.0402561899589088	0.01841391243175
MAP2	1.10854487803209	0.837772305423196	0.947598431292251	0.541221564993745	0.711483827136815	0.700711637919051	0.806785241630337	1.21214712908077	0.803840292124131	0.831444430214921	0.929425420704614	1.01990186035966	0.929558953202754	1.15259012457325	1.00862518780491	0.337780039613197	0.993944409196327	1.09155364660146	0.813976115335994	0.901956271512133	0.897154905941578	1.07611760690942	0.609672291080768	0.428412677673263
SLC13A4	0.0235577579327261	0.19207309832864	0.0610295220357013	0.650835162143526	0.0653190508510122	0.10431969048895	0.0660239041307386	0.032254070586852	0.0982877944745889	0.0913354514130159	0.0883981537856837	0.148495496030635	0.112218460855496	0.0357042196187534	0.055912203555038	1.51818508887194	0.018621746460513	0.017517197002465	0.188883196378654	0.0450015309750314	0.103214248021179	0.0389415064266635	0.1332838716706	0.100933929498463
TDO2	0.00635222707301192	0.026600850931734	0.0091421580050505	0.0138172444360127	0.0176768818795807	0.0136669041855325	0.0218325693621858	0.00792428036200559	0.0292476177077518	0.0258542061596344	0.0128959412131253	0.0176184740273757	0.0450457794854012	0.00659028213870436	0.0192761964613553	0.0441962794502413	0.00324340309975084	0.00787679558224627	0.177141011883119	0.0125165115065743	0.0145761701740309	0.0137561149635511	0.535336235481546	0.0891934977658125
ASCL2	0.021975301114315	0.00283696284360016	-0.0261344475512025	0.00466484279035907	0.0923102664715533	0.000308006095843292	-0.00193948369940268	0.00653199996813371	0.0125195437505646	-0.016232895967637	0.00188791038084624	0.00259656330952959	0.0250564186539647	0.00086585928319126	0.00566733413816334	0.00435925957007392	0.0188105006416517	0.0127977001768835	0.00191325037697734	0.0438670076765633	-0.00595720935473561	0.0849619169084316	0.00110479414290934	0.0517231208609271
SLC25A6	1.77153131846878	1.92856344259283	1.55968818919457	2.17302902336079	1.84228538961079	1.93564824002206	1.72175412643976	1.86465343792745	1.76834214268749	1.73104037060357	1.87251579700198	1.86078193665687	1.83422205868655	1.79782458795841	1.75736302060898	2.1298054448257	1.6361620080184	1.7345274762561	2.08561142620087	1.76758303377333	1.92037170505307	1.72890686390016	2.38018865340526	1.98689957727002
GYPC	0.0309087846463848	0.413533718618707	0.343921214898551	0.213488367292592	0.150943224131662	0.392108595462225	0.529005879168848	0.034788402055435	0.344616665682342	0.320176224128784	0.279712165037522	0.227888856425033	0.169783223290686	0.0891924330238427	0.330058175775272	0.14125479153466	0.0264215422645032	0.0238096733390702	0.309862873210392	0.0981404392742242	0.26977996445213	0.0579526565849351	0.68461309420544	0.184924675570195
KIF4A	0.0149642050811483	0.0311992488035787	0.397007237397394	0.014893062955237	0.00971343422275832	0.450954816837914	0.813362063801501	0.0282159541912909	0.0177205061946587	0.151345563367525	0.0329140178118453	0.0510517721317033	0.0514953676272778	0.0248703587108283	0.0213873387065199	0.064042395099177	0.0211950505575212	0.0149721429125033	0.0321671517291055	0.0155120847376277	0.0195803069759901	0.0140548283887979	0.0314573004236401	0.0234717338869256
CCND1	0.0543257894672567	0.452209324094169	0.225850819332046	0.672052283203056	0.172926435729463	0.335903641163043	0.210644166949954	0.084720091563171	0.355499905272482	0.357515246140165	0.418551774596248	0.626819595797263	0.36093870099568	0.149659064553026	0.241929832425221	0.774695739401888	0.0641672985323245	0.0453200358581666	0.853300078668424	0.0811781548549014	0.326742392657418	0.0688826977623241	0.736112933840736	0.406873163103724
EFNA1	0.119588441709213	0.193733294796877	0.0974205635093056	0.110085423729282	0.126792755568907	0.0971492209663075	0.0981862205139313	0.0773815887958129	0.206622509173002	0.104103082075081	0.20176912806895	0.123184616287952	0.129142881268339	0.104561222928867	0.25444357598814	0.0603979589539281	0.127791473444349	0.08306289152516	0.147611761126907	0.172104518068225	0.184276135731393	0.124633842061247	0.148622239079188	0.292378137011946
PI16	0.00527111895981937	0.102284372100042	0.0112641717031376	0.0205381254358559	0.00718260914318779	0.0146418954496935	0.00381530017207505	0.0134242441395223	0.01479354778078	0.0137952335831525	0.0306590887908063	0.0164537694251412	0.0193356120412305	0.0159694482729101	0.0597242066776801	0.0360036327180755	0.00249694757052632	0.00640870078365421	0.0236999861811547	0.0122884551491558	0.00205719641344614	0.00784412725465918	0.0591176532971929	0.00227027687009973
TNNI1	0.0782541786306654	0.0211826834132872	0.0246584556172187	0.0169736805347591	0.160215548207129	0.030441878373545	0.0173014298493905	0.0760382519664062	0.0649445662398782	0.0446355063033138	0.0255546768099857	0.15538703024363	0.0547248650587152	0.0599386358063981	0.0247816388974794	0.00224483491707443	0.0258263306195458	0.0976975743908224	0.136497929876284	0.142203946762611	0.283692506183404	0.148173835824836	0.11367903599702	0.11196667460699
MMP10	0.0207508072989516	0.0141885071367562	0.00307512835977267	0.0177609945906185	0.0173555535796682	0.00944745624922392	0.0150897493194978	0.0124720557286194	0.0158419878185984	0.00472011620381585	0.00501702133058086	0.00291773370155573	0.0172140470951066	0.0066910903137595	0.00269679258315147	-0.00106008522100401	0.0245261559551318	0.0500318106277084	0.0131143369535094	0.0353055170972168	0.0249637691236947	0.0189576075138996	0.0246814538604525	0.019240435175093
SLC2A1	0.111444495847479	0.318040726983417	0.207212725548418	0.456051575038065	0.413045480216295	0.272372518596909	0.191442509315059	0.149323181223615	0.748473670413202	0.233493473827688	0.235994994171225	0.238807227456447	0.257720772527893	0.215444361681143	0.226957680243267	0.332677330160698	0.102609687613104	0.120635567530529	0.375418526165514	0.154082395440379	0.32749102120242	0.3538176417245	0.33452919234148	0.580430882055438
FXYD6	1.84832975723043	1.50371581818151	1.53303421136535	1.21425495393859	1.43714977157779	1.44816916813648	1.42250538348002	1.86547390774062	1.44563670321266	1.70548822044854	1.79778686552284	1.92834764358213	1.70571346483852	1.76381846300467	1.97370585631006	1.04176711539366	2.03066895478722	2.00654467502309	1.52186290855925	1.80490974780562	1.59031996617915	1.78196242986225	1.22338161475081	1.00325599876723
SERPINE1	0.00570209339474642	0.0364648219097763	0.0207007245494251	0.0161667370927777	0.0127599333160599	0.0155622020226641	0.0121269126334115	0.00105382502503137	0.0574663875728667	0.0286604105337759	0.0109980657591727	0.00667087697904869	0.0415542694326151	0.00746040548988803	0.00795729452431887	0.0127748429089238	0.00715070079397653	0.010640169241264	0.219348245637106	0.00799181002541302	0.0321768916966979	0.00484778009502185	0.261420832813447	0.143311784526148
HRC	0.00691245263144091	0.00575596522865444	0.0149220617468504	0.0234480413475282	0.0211573621366761	0.00214971794373043	0.00674118492672202	0.00210936145909549	0.0273050817633226	0.0243344402253888	0.0250626080968498	0.0993049156067594	0.0620424967723476	0.0131493157789453	0.00506568245863485	0.0137523967108159	0.00509256952210563	0.0131514571011368	0.100618747176088	0.022102684766864	0.138383422494988	0.00611388371688808	0.107529967811646	0.0641074095321582
STC2	0.149742840417866	0.294946917095034	0.298043078938359	0.196753053776691	0.487528791561356	0.295824256755739	0.260800121256039	0.111897968711656	0.932399756387171	0.242652022529268	0.247254263192051	0.289290540985643	0.263140218912032	0.283504323960561	0.23672429096539	0.12350390732217	0.149017753004482	0.14645438414273	0.316117218503438	0.260095666179712	0.380987908580005	0.431361935227932	0.329894543347074	0.248787463114567
MYBL2	0.0078148513422368	0.0270875940017601	0.576497184631434	0.0161786607534654	0.00922041047266162	0.115470901372826	0.129721432634742	0.0172581737441185	0.0189923688544467	0.400943105319939	0.0274564809822142	0.0281919136838723	0.0313800566671436	0.00761182950342851	0.0132979169618313	0.00407378743808594	0.00619010537988533	0.00918927490242951	0.0262481407629324	0.0236502730040472	0.0223564907121682	0.0143696001588432	0.0127290845857414	-0.0171733125168583
POU4F2	0.00804320303242645	0.000496036041232327	0.000483847218287395	0.00116144727466891	0.00318702479106666	0.000605246495536912	0.00100080660412343	0.00714732365433745	0.00112492834150643	0.00144097186438794	0.000787762790668226	-0.00239172865672077	0.00593721081005803	-0.00464754735310121	0.00037822696597679	0.00035529848600408	0.0151614598720793	0.0236822619634657	0.00277281820361714	0.00669745742162878	0.000898357562666492	0.00833537032717766	0.00089921501022239	-0.000594825389124412
BUB3	0.763329416722353	0.58899148294442	1.16191804044233	0.46212822273863	0.956210980735759	0.760589897298117	1.54419563527202	0.749571521551107	0.758124844498688	0.802297072195763	0.61918460415862	0.790406389784137	0.648663561861502	0.842137945718004	0.539548150134218	0.392673219354441	0.727188937875472	0.664677152817086	0.631454602224289	0.800079408519225	0.631598610955397	0.792398033848876	0.552972044750886	0.610796991132839
CCNO	0.0166231601715984	0.0682324738245739	0.0345124289887706	0.266355910684549	0.0761849800581968	0.0755599076317953	0.0265187290803974	0.0153730589808043	0.0425656771314065	0.0455677175189512	0.0321328426392387	0.0365802703643745	0.0545233074163585	0.0223577893813104	0.0245721271806752	0.652248983770803	0.0123905497301097	0.0121684405719766	0.0599221234559411	0.0389278967306058	0.0582937609608988	0.030628963429387	0.0488907118661708	0.0452441037153312
TROAP	0.0119947700166895	0.0320203175247141	0.359337686523108	0.0223159459626452	0.0122225260553161	0.523463034647644	0.836523338666304	0.0218285550051229	0.0179366630610756	0.135036119914922	0.0313367450052986	0.0808389838234903	0.0472927718457784	0.0124438138093283	0.0129986951263439	0.0219617789399096	0.014075474606766	0.00912513334278008	0.0478195981659852	0.00872383453256402	0.019049382900866	0.0185163396986174	0.0280748931474071	0.0866915790228426
HES5	0.027441649094768	0.105525717918002	0.0973800776802853	0.0405505425005473	0.0378713538728476	0.132766879945117	0.0796878460560922	0.0430324204296327	0.0691010275916435	0.119699608574862	0.196134470203363	0.176937433060923	0.0576867423082908	0.0555028376974892	0.171512637047836	0.0298848932313117	0.0200953075324716	0.0312250529008639	0.0116297197131632	0.0752012020797271	-0.00547027039707003	0.0387328627506238	0.0170966224769463	0.0533990196732922
FABP3	0.0520375549318661	0.0325361765032855	0.00862966537561595	0.0232297029421694	0.183103771534016	0.00860410252879282	0.00610303869006633	0.0269223239949718	0.0560681734148084	0.0239255462416981	0.0192606767353641	0.018873935057327	0.062903602739926	0.0409453078872912	0.00938897504122471	0.0017076684684377	0.0368697436064254	0.112266653048779	0.080582174974975	0.126098491192218	0.249738340486449	0.0810904632988275	0.111100113311845	0.117405776349759
TPD52L1	0.235391681836775	0.399969866548994	0.26017420944698	0.712638284263998	0.224595399971517	0.272192478763969	0.170541992067928	0.192037733344462	0.269105662692009	0.281374339761564	0.245898257045197	0.131952341252492	0.326326766390331	0.0955862364263017	0.169743928139344	0.783274110385063	0.221012978489086	0.405557541029162	0.424420988191076	0.289926127911671	0.352691083636898	0.212974990967922	0.512074899714435	0.708931900403044
MFAP5	0.00189482772320603	0.00373053436664494	0.00379526522370319	0.000997532742774879	0.00366785012323787	0.00213499421369084	0.00490423509941755	0.00393951048816076	0.0011771546350612	0.00403571336586599	0.00175570705048544	0.000920908682731731	0.00408882568869696	-0.00165391794835792	0.00420508267594922	-0.000414615375854862	0.00501848536115989	0.00311273154939491	0.0134923037270628	0.00250358664705317	0.123343384913293	0.00375732192405125	0.103776707798607	0.0188390207712602
