Astrocyte	Endothelial	Glycolytic RG	Hindbrain RG	Layer VI Occipital	Low quality	Microglia	Mixed	Newborn Low-Quality	oRG	Outlier	Pan-neuronal	Pan-radial glia	SST-MGE1	Unknown	Upper Layer	V1 Neurons
CLSTN1	314.723132851779	Inf	314.796502680276	259.638941240805	235.143849153966	171.26444524193	123.773128651237	258.347527014581	231.91088199155	611.70294074883	0	Inf	490.583685739356	353.810755474264	423.873448952064	270.816275635346	221.959032166366
CTNNBIP1	311.870931593933	418.774795482169	182.595223713581	692.707361493227	218.443024773533	206.463086974179	76.8128587863541	215.455871747823	236.479636631983	319.363238978094	0	516.660196668721	Inf	377.165594183941	Inf	303.146143687997	132.464817269717
LZIC	374.044264927251	435.801661153811	255.465003730882	235.141379464986	297.003785441358	254.238129419	64.5309186448496	305.995367546142	196.560206316051	304.403109797278	31.5197889182058	490.982291217702	538.830136737464	201.389702842685	343.625132453748	309.739039862861	121.593074161657
NMNAT1	122.843153816708	176.859994487144	Inf	188.342388716458	113.078948047011	109.825222150967	83.0713506339957	111.192278743055	111.258045722894	128.621860305542	0	181.73914425328	323.467580176378	201.389702842685	331.014682718298	361.217534486517	52.8434087962752
UBE4B	105.730591507773	338.143040464156	144.589418002002	183.335094939925	225.872282135811	224.788472668428	96.3053577689148	140.361657654365	191.126101278448	258.381859667749	0	243.490193371409	429.215258194954	139.292275219459	526.122427501604	259.121668970842	86.0469771867996
KIF1B	338.965134492468	430.924224269429	Inf	479.175110653362	Inf	303.341598213444	356.216358255947	390.24933580011	518.991598354471	Inf	36.2	Inf	Inf	451.272293935803	640.543903497519	371.912373196194	245.531445959469
PGD	289.528537192143	Inf	Inf	Inf	560.579388409819	268.583158658767	195.893352323185	Inf	465.380226288165	512.894586940476	68.6551724137931	Inf	Inf	451.272293935803	Inf	634.727778601599	353.131445959469
APITD1-CORT	89.1280185765129	80.2833391325084	82.1537398503724	88.7453303226431	100.638649523216	149.908830996097	14.592513091312	111.192401646009	133.861590499011	110.158604693726	0	189.659144037142	256.02982367843	14.2776406079354	189.147123194488	188.675821472056	85.3536682544774
APITD1	270.619158544272	221.624552843576	210.130853401697	313.142166247049	148.64591221513	158.037052130614	28.3111985021493	184.268659471608	267.903879056225	195.147295935686	0	467.382001179999	445.906137791205	139.292275213825	414.243650972266	113.769130717555	132.559819794873
DFFA	160.02569349868	364.304004903811	Inf	381.943485895141	202.07909775595	201.231306806915	96.2987578600461	401.495367546142	305.861754514101	321.006475052364	33.1833333333333	374.678936380529	Inf	182.731684746669	Inf	298.10463126071	132.464779294505
PEX14	122.84315381614	208.572115699266	238.268935907427	250.541970743626	130.262833080303	168.723864785884	39.5538525393414	163.532164082965	149.59832350415	228.959359667749	0	273.821233589381	273.402610907702	164.9411902591	255.352763205446	262.958087481908	200.71039332789
CASZ1	104.863088456663	107.212126409714	141.829769816675	121.949466772228	82.3634999652593	122.23861195336	50.8953396045908	108.835756193601	141.974020320027	136.494035816123	0	237.939144037142	448.266304485379	0	663.485481037626	170.172373196194	62.2796640370641
TARDBP	461.564920664956	533.577797517447	474.815772050007	674.167511869167	275.409746437716	242.788472668428	177.933672420525	342.87291856655	233.947962969136	381.076405122294	95.568	518.878032926031	Inf	371.048850712359	Inf	335.156710545592	160.731448170889
SRM	416.41537603837	Inf	Inf	Inf	Inf	417.170460246068	148.662926020594	473.236126786901	675.499117151463	Inf	67.7787234042553	Inf	Inf	434.255206464031	Inf	400.615383948882	268.945399447841
EXOSC10	341.490850293105	192.606924311706	195.667064660394	170.6527335444	147.952770104015	128.787652516522	44.5613413006023	170.669474691171	362.215707013215	291.679754404591	0	328.443689491687	603.885037481881	201.389730964599	626.099206527822	270.969432019723	113.995224548891
MTOR	151.984264927251	194.750207512433	122.947884865446	298.003646322949	131.379440150677	188.631051379073	48.6055715846999	202.662034212809	108.712213742789	137.929551975441	24.1333333333333	317.980523347487	306.603854686182	172.810755474265	343.625132453748	135.122256270127	77.3180769943602
UBIAD1	147.720525089853	169.461661153811	137.95325159376	157.765421107441	277.124193604623	159.638714214322	67.6397160394582	90.4455168000987	176.893126368053	209.429551975441	0	169.185574030377	271.993788679582	213.032977696486	343.625132453748	114.384116315545	108.249093018521
PTCHD2	139.373495696482	93.3262621179554	222.849640916703	141.423152431098	266.238479318909	142.663966739575	103.515757336895	132.471558022338	182.24134177565	101.022855005013	0	212.372526522527	208.820521359123	164.941190256873	179.103968432584	150.466248799451	68.9155128641582
FBXO2	545.262404462135	537.042012031004	135.092528981035	191.817887809017	257.998479318909	95.12135393315	86.5822119144835	86.614450699297	194.410971254807	505.946183992073	0	240.12072298451	Inf	298.118447781956	207.203075452501	485.819126442947	101.346330214159
FBXO44	199.954264927251	320.716475968626	229.256670395161	360.884101730919	329.930787011217	176.472047547655	97.6630672435847	182.397448663657	299.102803787408	167.599637445527	57.7101449275362	538.480523347821	541.487188019516	489.560755474264	288.454414861155	200.099856653334	179.575890403913
FBXO6	96.1443430130704	193.674388426538	117.478950537881	137.445103497153	121.949005635814	137.733485456152	26.1841631544178	148.56679611757	84.4670974470297	142.821860348547	0	189.659144037142	150.449553610914	105.582184045695	143.686386015001	68.409706506447	119.583058862695
MAD2L2	303.579264927251	Inf	650.65709774559	Inf	Inf	331.777606797869	130.704163133996	503.691988129859	415.281656834003	Inf	217.2	Inf	Inf	489.56076081452	Inf	472.062272186093	192.898645657933
DRAXIN	109.691265374727	652.639284916187	405.145559295411	512.511667713323	362.127368207798	479.463773315977	231.916929091443	480.074394901765	671.899493091313	551.415977314808	42.6642857142857	Inf	Inf	257.277613083792	Inf	Inf	144.888216448236
AGTRAP	369.026633348304	Inf	404.391013829505	476.642001665086	181.495622176053	162.227603154325	91.1913426211752	444.690856267946	153.155292115914	424.206765328126	0	317.980523347487	Inf	88.9327066940581	655.660446837899	411.167961431488	86.2564495801515
MTHFR	58.6741414812253	225.533240101179	172.236035474526	199.426440440596	176.127368207798	117.360936526655	128.31130601301	161.984378535153	134.053166587663	106.893149349102	0	262.202107000105	365.142889773902	129.131335894755	167.07883617157	146.859275937704	97.1414157873263
CLCN6	97.9899798597627	150.437375473339	164.736468374959	164.329849531797	141.952765039166	128.32172075027	170.115927839915	114.813543514162	128.052027204373	113.28853104064	0	243.465810703809	245.723760342522	105.582184045695	303.106310352958	125.272373196196	97.8246069134894
KIAA2013	85.3425628038131	467.508804010954	163.989305113995	181.496083297739	294.511206591636	254.764445208474	58.1208298027038	118.052512626542	168.833325853155	212.33116199333	0	347.132001179999	402.911430443758	139.292237349259	225.92760158955	203.350150973973	143.331445959469
PLOD1	142.008612753338	371.074956608356	170.522917775544	199.426587608382	183.96149811411	147.956174538093	75.108439066252	271.842922675576	132.807582759929	126.347546950347	0	193.749348118775	381.800913509712	124.544094555534	275.114629413394	190.339815056659	85.3539576092776
MFN2	98.7311951342855	253.019308212635	232.730665667029	225.016718218374	112.908879699696	149.807603103784	89.6037083281119	100.367987734314	221.293437289157	128.621859667756	0	205.909654158821	415.495521352849	190.910755474264	337.205267133882	199.481464105285	179.575890403913
MIIP	277.154264927251	342.397984683223	244.873581105856	241.120519387964	235.571812652242	176.997059202472	55.4288077364447	289.060099688999	350.770545722892	238.547786970681	13.5442176870748	342.331736629761	545.521251279856	248.713981280859	511.234779189844	366.894741617247	167.451445959712
VPS13D	190.613355836342	208.572115699266	140.31222595072	175.561551640507	105.658965108724	170.404961593777	77.6931741492848	99.4806781956712	141.23721238956	164.712768765361	0	345.631667401628	215.808616590944	139.985384333162	150.117353709471	149.082902313223	108.278947732634
DHRS3	134.673961896948	162.63243038458	137.744956464656	100.238940440596	169.488479318909	98.9238295186354	0	67.7323092975141	185.22223111615	217.315458173333	0	372.239144037142	350.820521352849	105.582184051592	140.0538164569	98.3323731962698	92.9792720464258
C1orf158	9.09326616646669	349.885532121553	0.49725633429032	120.885999264125	0	50.554630130238	0	129.950724688999	11.7614626115372	0	0	55.4929179709302	64.058277172825	0	6.52963826564684	0	0
PDPN	578.329264927251	431.406611648861	Inf	594.975782545859	338.780145985576	612.402603103211	40.0592895935579	422.013224688999	Inf	Inf	0	519.268994783411	Inf	219.353612618159	Inf	634.727778601599	112.274303102326
PRDM2	257.523709371695	223.901661153811	282.764203351847	211.201037121977	369.476574557004	186.363668676981	108.370829800663	252.738224688999	182.240562199945	218.371859667749	0	685.602780400778	361.942861778381	390.010755474264	595.834127162742	291.672805656263	176.924549407745
KAZN	188.876678720354	329.842837624399	154.788416427103	222.238940440596	324.938479318909	144.696833872442	174.294524579815	444.690856267946	295.237212463747	127.46777122266	0	Inf	571.436800422633	263.310755474264	238.155916484532	154.943174469521	97.1314689802938
TMEM51	108.785346008332	224.426051398769	146.932466249936	263.810369012025	69.5112150150814	108.941396207751	0	116.171191726239	104.217620003903	183.407094677826	0	138.943465197025	284.432924453624	0.040931239480518	384.478820852891	135.905706529527	113.355804933828
FHAD1	40.4767336812284	102.877095133107	177.170152444261	119.885999264125	64.8906532322294	48.6609657195069	20.9475841873967	87.7034426616689	53.4763898787515	78.8953050261556	0	65.9170933170171	203.499766635868	22.2653009290235	144.298668897386	102.822373304781	0
EFHD2	215.39315381614	203.282613534763	102.896073519088	133.8639404406	120.381336461806	87.2761904807616	27.6784923948911	90.1899708734378	108.093801536849	107.87012573026	0	227.83438213238	359.465682643172	116.248255474264	132.855747333294	88.9749196655911	104.198112632682
CASP9	66.2348422195452	120.732742239342	102.903165378454	157.072273773929	107.315402395837	146.933853103211	17.2217164557744	96.9082674679455	69.0788227246093	128.415977351668	0	145.71431607508	269.217580176383	0	244.759206527822	113.878801558143	77.3178528612291
DNAJC16	101.628229973712	169.461661153811	163.981922920414	141.423150966912	151.867511577029	180.146650722259	73.474996467329	161.984378538043	95.1859303382768	78.2187964852049	0	239.76414913086	348.575238333981	213.032977696486	122.942278189036	224.833242761411	212.353668181691
AGMAT	0	8.54870912506325	14.4278030196689	103.978070875379	26.0278068472755	16.8996886028393	0	10.1724412003769	10.552802904544	31.4366744825643	0	121.094475268655	40.1160733806211	0	65.3161219507069	26.4253120233331	0
DDI2	94.5520910142096	116.943928058908	127.955908152539	130.360919992314	112.905150694425	104.266830870438	69.0239346803487	116.029529105541	208.241000268347	146.908744917046	0	183.01692181492	218.620521352849	129.12110030185	212.241842243305	191.803201851761	132.464779294505
PLEKHM2	210.404264927251	228.648327820478	141.829769810366	211.200478902134	143.392325477016	137.733485642555	123.773128651237	170.669474688999	142.754756249209	137.929551975441	0	196.46991328095	291.471325501523	112.477422268171	212.241842186736	119.31639525078	75.9323453003265
FBLIM1	72.8129859884721	180.683839371633	162.615683228511	444.069448915172	197.238479823257	142.360936436544	120.917646280063	164.474588325363	162.965894560101	248.083398129287	29.2794117647059	277.989144037142	289.878416089691	248.713981280716	200.060012705031	309.739039862861	172.845731673755
UQCRHL	Inf	506.568327820478	209.453251591742	269.155607107263	Inf	276.694269769878	108.370829800663	268.763224688999	362.215707013215	273.162873223787	0	272.818091410267	483.516173526762	139.292236955846	294.793178159027	309.739048718882	133.563404239466
FLJ37453	82.6429441807098	421.482306315101	167.414790053281	161.085094544636	245.00966575959	132.778538338678	53.3964708263034	252.432342336058	213.279900597023	237.969685754706	0	303.530352828351	317.56190066397	190.910755474264	357.205618049173	291.630267933036	104.07262243973
SPEN	296.471706787716	285.240122692273	155.018006566003	284.650705146478	284.973773436556	245.860936437231	227.016663133996	264.709653260428	304.726795722897	259.918734667749	0	543.512399851095	508.829612261958	233.144088807597	391.943066176944	177.176118464054	179.575890403913
ZBTB17	137.837598260584	174.329350746065	155.01625412039	158.088099104808	176.200761584458	220.327603104863	73.474996467329	304.501861052635	189.353440459734	180.871881793663	0	296.771402101658	341.913113945442	190.910755488045	387.761706527822	248.234535358357	145.313264141287
FAM131C	11.4269392459165	258.241661153811	132.438736504201	121.949466756386	140.952765033196	74.7172551910146	36.7585109600831	65.7903987142756	137.120164043503	65.1023637523755	0	201.923377269739	130.611762929046	47.4829776968211	139.493477404528	175.688878054646	97.1314613608401
EPHA2	78.5542649274603	453.200048250585	92.658244382109	159.209528680025	100.638479329132	135.860936436544	79.5131518980406	73.3974870860842	195.859831437178	121.190041485931	0	97.9534298065185	285.027417904573	0	175.649044716501	144.469380424261	52.4734527214738
ARHGEF19	36.5733125481978	114.12602012817	62.9614078085101	132.265932200421	51.6482449913215	72.5383898045913	17.0632791935166	103.388224688999	105.064593341945	190.177415223305	0	250.375507673506	191.897444429856	0	137.201977715135	135.905900538431	96.7314459594688
RSG1	16.7892322985902	32.8541778606719	16.5006438842864	77.4389404515849	36.8840789834334	35.6310513790731	15.9973569599272	22.656496946265	27.6980743448299	17.3941624960479	0	73.626241163631	79.0274179758457	0	100.532539861155	55.0703984255345	0
FBXO42	147.635815177646	234.028933881084	260.04555928405	300.779480981137	180.488479319023	145.797873373986	109.510285582976	96.0674019111141	126.747016325673	106.086502428833	0	254.058588481586	224.2155830816	164.941215177002	197.782539861155	165.048771297032	245.531445959469
SZRD1	203.275696666904	Inf	309.812225950717	309.405607107263	316.996291818909	259.927603103211	82.4018376022055	156.885547381531	218.625571489167	373.621859667749	88.4888888888889	690.133880879247	Inf	226.046049591911	Inf	243.674143107698	112.284111566564
NECAP2	234.78937131023	531.74037083123	333.927610566101	303.051440440596	372.752765033195	190.89123967082	61.3532859410132	387.345121240723	293.938966775524	235.089991169495	0	333.939144037142	390.231047668638	144.964601642326	357.205618051233	153.538185163595	132.464779703091
RP4-798A10.7	113.064353403393	236.804100178201	303.80180928405	265.738940440596	229.309907890339	229.122841198449	25.0732970045805	227.50599328404	221.293437289157	206.141859667751	0	386.468326800982	341.913315720687	144.96460162811	205.385399148751	191.293461173971	215.482192228126
NBPF1	70.2832215337677	285.768328142064	121.241449962251	257.998940440596	213.571812652242	183.027603103271	84.4422583721848	142.463621515442	102.425196885685	130.856976712956	0	364.614144037142	317.561900663809	147.967618232427	214.850186919979	181.829516053339	160.731446160827
CROCC	92.0115565939174	123.154315638	100.845560109242	168.988940893702	128.238479318911	100.935065851776	29.3156757242035	155.656743207518	133.360019407103	130.743811309185	0	139.373255032585	306.603854686182	0	173.90004927874	143.965230657729	97.8245969772389
RP11-108M9.4	14.3257853705764	88.30696025517	80.8524558391932	114.819526610859	104.135915222916	64.5609366115561	0	173.686178173419	60.9767957229389	87.3218596707959	0	197.780810703809	134.153854686182	0	48.6658731945143	97.2175344865786	68.2239896094687
MFAP2	253.896045749169	Inf	258.699613338104	657.572273773929	Inf	559.384745960354	266.338309475459	473.032961531104	176.870888196813	336.992827410316	0	253.843803015074	Inf	190.910755474264	579.020194182143	200.099857948469	233.417160245183
ATP13A2	149.282389927251	363.7905500427	324.678892617383	223.285452068503	193.086964167394	174.533969280027	50.6309997683591	212.099763150537	133.532892103852	285.237244283134	44.2444444444444	530.914820357427	306.947505479833	235.606673841611	315.538221679337	223.096763440106	203.131445959469
SDHB	597.426487149473	481.706539202591	268.540296126155	Inf	324.271812652242	303.683853103211	88.8539505467059	613.018224688999	376.427688580035	308.406191924105	0	Inf	Inf	365.123255474264	Inf	Inf	234.927364326816
RCC2	199.169381206321	210.184269849463	349.70805928405	190.70181639881	209.713889155006	157.849031674983	128.321942104893	167.684520985295	115.382250067829	205.40623601511	0	216.989144037142	363.502169460494	255.521281790053	456.34335067199	125.368808503138	68.2239974990783
ARHGEF10L	82.8869451297582	113.044518408906	85.036648392961	120.807122258778	128.238479318912	170.058853103211	69.6752317119082	62.040544502309	123.069441093826	135.068829365066	0	192.079823276717	203.056476409029	93.9133197556108	160.773611289728	164.663282287103	97.1314543377686
IGSF21	180.092566581685	344.217450644829	167.623767479382	347.738940440596	552.066837527865	189.627603103211	88.8291631339994	107.412095767163	68.3860615575145	193.527265073154	0	490.289144037142	379.813295919323	333.125041188561	127.842884688741	178.933028933899	331.940883871903
PAX7	19.1322304777144	121.548719977379	167.191855580346	195.417536356388	94.693024938913	159.498191338577	25.8679682288549	131.260175908511	111.258045828655	127.407573953466	0	170.422820243457	271.993788679582	0	237.088574392831	135.019342893164	20.7447794342326
ALDH4A1	122.84315381614	99.0196392027263	105.575047605543	152.781797583453	53.9247471291155	100.655809265839	0	98.5132246891388	83.2473013637435	169.580193001082	0	156.547949675878	216.917780260363	151.090755474264	228.870039861155	154.715230339051	30.8543626261355
UBR4	111.449719541635	442.234994487144	229.240797379288	198.780607107263	176.182923763354	180.146650722259	68.9590650954847	144.31063914191	122.954589707306	215.121859667749	23.5621301775148	299.779684577683	355.493598275926	219.353612617121	337.205267133882	177.503776635483	179.575890403913
